gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
WBGene00019776,M6.4,BWM_head_row_1,0.412828090727599,0.542143826399874,0.438492063492063,0.941472206908189,0.412262580470674,2.94096254586654e-195,2.97360723012566e-190
WBGene00016363,srab-4,BWM_far_posterior,0.442155041192493,3.09822119311388,0.477124183006536,0.926708510992486,0.376242803333268,1.1285293211932501e-91,1.1410559966585e-86
WBGene00018728,frpr-8,BWM_head_row_1,0.400267526831302,0.512832136035952,0.43452380952381,0.921163623392585,0.403232661645122,2.05436780917069e-190,2.0771712918524897e-185
WBGene00013868,ZC373.3,BWM_far_posterior,0.712089928899788,2.33342596319675,0.777777777777778,0.915544194299727,0.651379360761285,3.02556394941322e-165,3.05914770925171e-160
WBGene00013957,sre-23,BWM_head_row_1,0.661416579851014,1.62345573967831,0.732142857142857,0.903398255406263,0.663635581006871,0.0,0.0
WBGene00013421,fbxa-220,BWM_head_row_1,0.456641849401707,0.881317260413153,0.509920634920635,0.895515533457045,0.450273587242966,5.121458217309589e-216,5.1783064035217205e-211
WBGene00008454,E02A10.4,BWM_head_row_1,0.417993785315228,0.73116252750418,0.468253968253968,0.892664694063029,0.425326935281802,2.51993744982444e-202,2.5479087555174902e-197
WBGene00006983,zig-6,BWM_head_row_1,0.73648178287167,4.61036579152368,0.837301587301587,0.879589617458109,0.735542807119066,0.0,0.0
WBGene00008395,D1086.8,BWM_far_posterior,0.366456241532934,0.669617383957701,0.418300653594771,0.876059452414672,0.322124371467716,4.8138773168255e-78,4.86731135504226e-73
WBGene00022242,sfrp-1,BWM_head_row_1,0.872338309561647,10.9644246722649,0.996031746031746,0.875813760994164,0.956865821476553,0.0,0.0
WBGene00009389,F35B12.10,BWM_head_row_1,0.337150931191463,0.8038532758433,0.390873015873016,0.862558727515214,0.33775469259856,3.09850266811754e-156,3.1328960477336505e-151
WBGene00003395,mom-2,BWM_far_posterior,0.616082081529811,3.6802060518949,0.718954248366013,0.85691416794601,0.532680012883501,1.4043243064771e-132,1.41991230627899e-127
WBGene00044462,C44B12.9,BWM_far_posterior,0.327920779535146,0.927781339064096,0.38562091503268,0.850370835065716,0.26758739515139,1.46626252734003e-64,1.4825380413935e-59
