gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
WBGene00008454,E02A10.4,BWM_head_row_1,0.451612903225806,0.781619891606464,0.451612903225806,1.0,0.434966845111047,4.12960726240062e-59,4.17544590301327e-54
WBGene00013957,sre-23,BWM_head_row_1,0.783817297955597,2.39844605422791,0.879032258064516,0.891682063729303,0.809069481744046,6.9894511358292e-124,7.0670340434369e-119
WBGene00014131,sdz-38,BWM_head_row_1,0.77121864859112,2.12922945998641,0.879032258064516,0.877349655277971,0.791891304286942,1.8631842807691203e-120,1.88386562628566e-115
WBGene00013868,ZC373.3,BWM_far_posterior,0.423821216915932,0.852249108138062,0.48780487804878,0.86883349467766,0.318965997933876,5.2745086610399e-23,5.333055707177449e-18
WBGene00013850,ZC84.7,BWM_far_posterior,0.505274680070684,1.4285771568469,0.585365853658537,0.863177578454085,0.398713486792506,1.10380993129325e-28,1.11606222153061e-23
WBGene00013421,fbxa-220,BWM_head_row_1,0.705867500898935,2.22445554779912,0.82258064516129,0.858113432465372,0.731133700311495,9.54535920551975e-109,9.65131269270102e-104
WBGene00009389,F35B12.10,BWM_head_row_1,0.345718194886336,0.868753745357168,0.411290322580645,0.840569728743247,0.357409603725317,9.57806345214977e-48,9.684379956468629e-43
WBGene00022242,sfrp-1,BWM_head_row_1,0.817768332838659,10.5472030927438,0.983870967741935,0.831174371081916,0.910967971968067,2.27846696858779e-145,2.30375795193911e-140
WBGene00009843,F48C5.2,BWM_far_posterior,0.360428411151988,0.957164996428492,0.439024390243902,0.820975825401751,0.280239220089993,2.71404262494464e-20,2.74416849808153e-15
WBGene00006195,str-148,BWM_head_row_1,0.702227428600728,2.39807371089638,0.879032258064516,0.798864230701746,0.759535451819096,3.8264511682603596e-114,3.86892477622805e-109
WBGene00001863,him-4,BWM_head_row_1,0.731282001294843,2.44164893813846,0.919354838709677,0.795429545268075,0.736716201454158,8.497435932327081e-110,8.59175747117591e-105
WBGene00007919,cup-16,BWM_posterior,0.440920891558957,1.57495033267466,0.55625,0.792666771341946,0.458624360978727,4.10090025809747e-95,4.14642025096235e-90
WBGene00000454,ceh-33,BWM_head_row_1,0.604116820162459,1.64236596674939,0.782258064516129,0.772273048455102,0.658380817734717,1.71737624389575e-95,1.736439120203e-90
WBGene00008395,D1086.8,BWM_far_posterior,0.373767569366742,0.695136212741387,0.48780487804878,0.766223517201822,0.271203620788919,1.15374766803355e-19,1.16655426714872e-14
WBGene00013884,ZC412.3,BWM_posterior,0.302544907879318,0.912770969296886,0.397916666666667,0.760322281581532,0.263102436571609,1.73981021122972e-50,1.75912210457437e-45
WBGene00017798,slc-17.8,BWM_far_posterior,0.403587089898777,0.744383402752204,0.536585365853659,0.75213957662954,0.258335460892757,9.007041980503399e-19,9.10702014648699e-14
WBGene00001377,eya-1,BWM_head_row_1,0.521402296513,1.17873223092326,0.709677419354839,0.734703235995591,0.494263735268914,3.32715372740436e-68,3.3640851337785503e-63
WBGene00011886,T21B10.4,BWM_far_posterior,0.26747951687286,0.508950756973326,0.365853658536585,0.731110679452483,0.158230790512108,6.34783655638978e-12,6.4182975421657e-07
WBGene00006585,tni-3,BWM_head_row_1,0.479551058656887,1.02722406742059,0.661290322580645,0.725174771627488,0.487052231919497,4.44562509721617e-67,4.49497153579527e-62
WBGene00003024,lin-39,BWM_posterior,0.268134217409074,0.614121031135344,0.377083333333333,0.71107416771467,0.262505365962046,2.31236819673115e-50,2.33803548371487e-45
WBGene00008572,F08B12.4,BWM_head_row_1,0.448584184695617,0.995528141253819,0.645161290322581,0.695305486278207,0.463979626753127,1.63118319727824e-63,1.6492893307680302e-58
WBGene00044921,F53C11.9,BWM_anterior,0.322052864445711,0.908042344290187,0.468992248062016,0.686691231628044,0.286482438683842,1.11912568577811e-49,1.13154798089024e-44
WBGene00012857,pbo-5,BWM_far_posterior,0.444357873146522,0.884039821923606,0.658536585365854,0.674765659222496,0.239230903163589,1.87966114422289e-17,1.9005253829237597e-12
